Freq.	V(n022)
7.53355563733482e+005	(-2.20345147375268e+001dB,-1.38672256904747e+002°)
7.55092227665198e+005	(-2.20796734442038e+001dB,-1.38966675063510e+002°)
7.56832895020738e+005	(-2.21248162942579e+001dB,-1.39261091500174e+002°)
7.58577575028947e+005	(-2.21699435507949e+001dB,-1.39555509578597e+002°)
7.60326276939944e+005	(-2.22150554811270e+001dB,-1.39849932640278e+002°)
7.62079010025174e+005	(-2.22601523566929e+001dB,-1.40144364004343e+002°)
7.63835783577452e+005	(-2.23052344530659e+001dB,-1.40438806967421e+002°)
7.65596606911017e+005	(-2.23503020498936e+001dB,-1.40733264803615e+002°)
7.67361489361579e+005	(-2.23953554308745e+001dB,-1.41027740764410e+002°)
7.69130440286369e+005	(-2.24403948837251e+001dB,-1.41322238078615e+002°)
7.70903469064189e+005	(-2.24854207001410e+001dB,-1.41616759952286e+002°)
7.72680585095460e+005	(-2.25304331757702e+001dB,-1.41911309568666e+002°)
7.74461797802276e+005	(-2.25754326101781e+001dB,-1.42205890088099e+002°)
7.76247116628448e+005	(-2.26204193068153e+001dB,-1.42500504647973e+002°)
7.78036551039560e+005	(-2.26653935729851e+001dB,-1.42795156362647e+002°)
7.79830110523014e+005	(-2.27103557198187e+001dB,-1.43089848323359e+002°)
7.81627804588085e+005	(-2.27553060622258e+001dB,-1.43384583598196e+002°)
7.83429642765966e+005	(-2.28002449188813e+001dB,-1.43679365231971e+002°)
7.85235634609826e+005	(-2.28451726121872e+001dB,-1.43974196246193e+002°)
7.87045789694852e+005	(-2.28900894682414e+001dB,-1.44269079638963e+002°)
7.88860117618307e+005	(-2.29349958168106e+001dB,-1.44564018384916e+002°)
7.90678627999577e+005	(-2.29798919912833e+001dB,-1.44859015435143e+002°)
7.92501330480223e+005	(-2.30247783286680e+001dB,-1.45154073717112e+002°)
7.94328234724032e+005	(-2.30696551695353e+001dB,-1.45449196134599e+002°)
7.96159350417069e+005	(-2.31145228580014e+001dB,-1.45744385567599e+002°)
7.97994687267726e+005	(-2.31593817417026e+001dB,-1.46039644872258e+002°)
7.99834255006777e+005	(-2.32042321717470e+001dB,-1.46334976880804e+002°)
8.01678063387427e+005	(-2.32490745026994e+001dB,-1.46630384401446e+002°)
8.03526122185365e+005	(-2.32939090925509e+001dB,-1.46925870218315e+002°)
8.05378441198814e+005	(-2.33387363026828e+001dB,-1.47221437091368e+002°)
8.07235030248585e+005	(-2.33835564978396e+001dB,-1.47517087756326e+002°)
8.09095899178128e+005	(-2.34283700461010e+001dB,-1.47812824924577e+002°)
8.10961057853586e+005	(-2.34731773188475e+001dB,-1.48108651283100e+002°)
8.12830516163844e+005	(-2.35179786907360e+001dB,-1.48404569494385e+002°)
8.14704284020584e+005	(-2.35627745396720e+001dB,-1.48700582196346e+002°)
8.16582371358336e+005	(-2.36075652467731e+001dB,-1.48996692002237e+002°)
8.18464788134533e+005	(-2.36523511963378e+001dB,-1.49292901500576e+002°)
8.20351544329560e+005	(-2.36971327758329e+001dB,-1.49589213255044e+002°)
8.22242649946813e+005	(-2.37419103758438e+001dB,-1.49885629804410e+002°)
8.24138115012743e+005	(-2.37866843900594e+001dB,-1.50182153662450e+002°)
8.26037949576919e+005	(-2.38314552152334e+001dB,-1.50478787317841e+002°)
8.27942163712074e+005	(-2.38762232511580e+001dB,-1.50775533234097e+002°)
8.29850767514162e+005	(-2.39209889006440e+001dB,-1.51072393849453e+002°)
8.31763771102409e+005	(-2.39657525694715e+001dB,-1.51369371576804e+002°)
8.33681184619372e+005	(-2.40105146663770e+001dB,-1.51666468803595e+002°)
8.35603018230985e+005	(-2.40552756030204e+001dB,-1.51963687891742e+002°)
8.37529282126619e+005	(-2.41000357939502e+001dB,-1.52261031177531e+002°)
8.39459986519133e+005	(-2.41447956565811e+001dB,-1.52558500971534e+002°)
8.41395141644930e+005	(-2.41895556111565e+001dB,-1.52856099558512e+002°)
8.43334757764010e+005	(-2.42343160807265e+001dB,-1.53153829197329e+002°)
8.45278845160024e+005	(-2.42790774911123e+001dB,-1.53451692120854e+002°)
8.47227414140330e+005	(-2.43238402708768e+001dB,-1.53749690535861e+002°)
8.49180475036046e+005	(-2.43686048513026e+001dB,-1.54047826622946e+002°)
8.51138038202108e+005	(-2.44133716663517e+001dB,-1.54346102536423e+002°)
8.53100114017321e+005	(-2.44581411526419e+001dB,-1.54644520404230e+002°)
8.55066712884414e+005	(-2.45029137494067e+001dB,-1.54943082327845e+002°)
8.57037845230100e+005	(-2.45476898984801e+001dB,-1.55241790382168e+002°)
8.59013521505125e+005	(-2.45924700442550e+001dB,-1.55540646615440e+002°)
8.60993752184329e+005	(-2.46372546336585e+001dB,-1.55839653049137e+002°)
8.62978547766698e+005	(-2.46820441161175e+001dB,-1.56138811677881e+002°)
8.64967918775421e+005	(-2.47268389435210e+001dB,-1.56438124469339e+002°)
8.66961875757943e+005	(-2.47716395702071e+001dB,-1.56737593364116e+002°)
8.68960429286028e+005	(-2.48164464529134e+001dB,-1.57037220275665e+002°)
8.70963589955806e+005	(-2.48612600507604e+001dB,-1.57337007090189e+002°)
8.72971368387836e+005	(-2.49060808252100e+001dB,-1.57636955666533e+002°)
8.74983775227160e+005	(-2.49509092400330e+001dB,-1.57937067836093e+002°)
8.77000821143358e+005	(-2.49957457612817e+001dB,-1.58237345402718e+002°)
8.79022516830607e+005	(-2.50405908572607e+001dB,-1.58537790142598e+002°)
8.81048873007736e+005	(-2.50854449984908e+001dB,-1.58838403804169e+002°)
8.83079900418284e+005	(-2.51303086576704e+001dB,-1.59139188108028e+002°)
8.85115609830556e+005	(-2.51751823096553e+001dB,-1.59440144746806e+002°)
8.87156012037681e+005	(-2.52200664314103e+001dB,-1.59741275385091e+002°)
8.89201117857668e+005	(-2.52649615019927e+001dB,-1.60042581659317e+002°)
8.91250938133464e+005	(-2.53098680025095e+001dB,-1.60344065177660e+002°)
8.93305483733013e+005	(-2.53547864160839e+001dB,-1.60645727519950e+002°)
8.95364765549311e+005	(-2.53997172278230e+001dB,-1.60947570237560e+002°)
8.97428794500465e+005	(-2.54446609247824e+001dB,-1.61249594853312e+002°)
8.99497581529751e+005	(-2.54896179959328e+001dB,-1.61551802861378e+002°)
9.01571137605672e+005	(-2.55345889321230e+001dB,-1.61854195727180e+002°)
9.03649473722016e+005	(-2.55795742260573e+001dB,-1.62156774887281e+002°)
9.05732600897914e+005	(-2.56245743722390e+001dB,-1.62459541749305e+002°)
9.07820530177899e+005	(-2.56695898669533e+001dB,-1.62762497691818e+002°)
9.09913272631964e+005	(-2.57146212082172e+001dB,-1.63065644064254e+002°)
9.12010839355621e+005	(-2.57596688957648e+001dB,-1.63368982186794e+002°)
9.14113241469961e+005	(-2.58047334309838e+001dB,-1.63672513350279e+002°)
9.16220490121710e+005	(-2.58498153169002e+001dB,-1.63976238816120e+002°)
9.18332596483290e+005	(-2.58949150581328e+001dB,-1.64280159816191e+002°)
9.20449571752880e+005	(-2.59400331608577e+001dB,-1.64584277552738e+002°)
9.22571427154471e+005	(-2.59851701327675e+001dB,-1.64888593198292e+002°)
9.24698173937930e+005	(-2.60303264830401e+001dB,-1.65193107895562e+002°)
9.26829823379055e+005	(-2.60755027222997e+001dB,-1.65497822757346e+002°)
9.28966386779642e+005	(-2.61206993625700e+001dB,-1.65802738866451e+002°)
9.31107875467535e+005	(-2.61659169172499e+001dB,-1.66107857275584e+002°)
9.33254300796695e+005	(-2.62111559010591e+001dB,-1.66413179007276e+002°)
9.35405674147255e+005	(-2.62564168300146e+001dB,-1.66718705053781e+002°)
9.37562006925583e+005	(-2.63017002213784e+001dB,-1.67024436376998e+002°)
9.39723310564340e+005	(-2.63470065936248e+001dB,-1.67330373908377e+002°)
9.41889596522542e+005	(-2.63923364664001e+001dB,-1.67636518548839e+002°)
9.44060876285624e+005	(-2.64376903604760e+001dB,-1.67942871168683e+002°)
9.46237161365493e+005	(-2.64830687977181e+001dB,-1.68249432607515e+002°)
9.48418463300596e+005	(-2.65284723010391e+001dB,-1.68556203674152e+002°)
9.50604793655979e+005	(-2.65739013943593e+001dB,-1.68863185146550e+002°)
9.52796164023349e+005	(-2.66193566025626e+001dB,-1.69170377771723e+002°)
9.54992586021133e+005	(-2.66648384514587e+001dB,-1.69477782265671e+002°)
9.57194071294540e+005	(-2.67103474677364e+001dB,-1.69785399313288e+002°)
9.59400631515628e+005	(-2.67558841789297e+001dB,-1.70093229568302e+002°)
9.61612278383359e+005	(-2.68014491133599e+001dB,-1.70401273653199e+002°)
9.63829023623664e+005	(-2.68470428001084e+001dB,-1.70709532159149e+002°)
9.66050878989506e+005	(-2.68926657689587e+001dB,-1.71018005645940e+002°)
9.68277856260941e+005	(-2.69383185503657e+001dB,-1.71326694641910e+002°)
9.70509967245181e+005	(-2.69840016754055e+001dB,-1.71635599643872e+002°)
9.72747223776656e+005	(-2.70297156757254e+001dB,-1.71944721117073e+002°)
9.74989637717077e+005	(-2.70754610835120e+001dB,-1.72254059495109e+002°)
9.77237220955500e+005	(-2.71212384314318e+001dB,-1.72563615179877e+002°)
9.79489985408387e+005	(-2.71670482526043e+001dB,-1.72873388541513e+002°)
9.81747943019672e+005	(-2.72128910805286e+001dB,-1.73183379918345e+002°)
9.84011105760820e+005	(-2.72587674490701e+001dB,-1.73493589616835e+002°)
9.86279485630896e+005	(-2.73046778923840e+001dB,-1.73804017911527e+002°)
9.88553094656624e+005	(-2.73506229448954e+001dB,-1.74114665044998e+002°)
9.90831944892452e+005	(-2.73966031412300e+001dB,-1.74425531227823e+002°)
9.93116048420617e+005	(-2.74426190161750e+001dB,-1.74736616638518e+002°)
9.95405417351210e+005	(-2.74886711046477e+001dB,-1.75047921423509e+002°)
9.97700063822235e+005	(-2.75347599416135e+001dB,-1.75359445697088e+002°)
9.99999999999681e+005	(-2.75808860620718e+001dB,-1.75671189541389e+002°)
1.00230523807758e+006	(-2.76270500009859e+001dB,-1.75983153006340e+002°)
1.00461579027807e+006	(-2.76732522932435e+001dB,-1.76295336109651e+002°)
1.00693166885148e+006	(-2.77194934736055e+001dB,-1.76607738836767e+002°)
1.00925288607636e+006	(-2.77657740766625e+001dB,-1.76920361140866e+002°)
1.01157945425958e+006	(-2.78120946367682e+001dB,-1.77233202942822e+002°)
1.01391138573636e+006	(-2.78584556880147e+001dB,-1.77546264131201e+002°)
1.01624869287037e+006	(-2.79048577641596e+001dB,-1.77859544562230e+002°)
1.01859138805379e+006	(-2.79513013985922e+001dB,-1.78173044059801e+002°)
1.02093948370735e+006	(-2.79977871242724e+001dB,-1.78486762415460e+002°)
1.02329299228043e+006	(-2.80443154736833e+001dB,-1.78800699388397e+002°)
1.02565192625108e+006	(-2.80908869787823e+001dB,-1.79114854705452e+002°)
1.02801629812614e+006	(-2.81375021709524e+001dB,-1.79429228061104e+002°)
1.03038612044129e+006	(-2.81841615809401e+001dB,-1.79743819117497e+002°)
1.03276140576107e+006	(-2.82308657388157e+001dB,1.79941372495570e+002°)
1.03514216667901e+006	(-2.82776151739138e+001dB,1.79626347180615e+002°)
1.03752841581768e+006	(-2.83244104147814e+001dB,1.79311105372464e+002°)
1.03992016582873e+006	(-2.83712519891412e+001dB,1.78995647538242e+002°)
1.04231742939297e+006	(-2.84181404238041e+001dB,1.78679974177316e+002°)
1.04472021922047e+006	(-2.84650762446595e+001dB,1.78364085821304e+002°)
1.04712854805056e+006	(-2.85120599765938e+001dB,1.78047983034027e+002°)
1.04954242865199e+006	(-2.85590921434390e+001dB,1.77731666411463e+002°)
1.05196187382289e+006	(-2.86061732679375e+001dB,1.77415136581727e+002°)
1.05438689639092e+006	(-2.86533038716721e+001dB,1.77098394205017e+002°)
1.05681750921332e+006	(-2.87004844750197e+001dB,1.76781439973572e+002°)
1.05925372517695e+006	(-2.87477155970911e+001dB,1.76464274611609e+002°)
1.06169555719838e+006	(-2.87949977556900e+001dB,1.76146898875275e+002°)
1.06414301822398e+006	(-2.88423314672502e+001dB,1.75829313552594e+002°)
1.06659612122992e+006	(-2.88897172467785e+001dB,1.75511519463387e+002°)
1.06905487922232e+006	(-2.89371556078123e+001dB,1.75193517459217e+002°)
1.07151930523726e+006	(-2.89846470623551e+001dB,1.74875308423306e+002°)
1.07398941234090e+006	(-2.90321921208328e+001dB,1.74556893270466e+002°)
1.07646521362949e+006	(-2.90797912920247e+001dB,1.74238272947014e+002°)
1.07894672222948e+006	(-2.91274450830245e+001dB,1.73919448430675e+002°)
1.08143395129759e+006	(-2.91751539991781e+001dB,1.73600420730517e+002°)
1.08392691402086e+006	(-2.92229185440356e+001dB,1.73281190886832e+002°)
1.08642562361672e+006	(-2.92707392192831e+001dB,1.72961759971041e+002°)
1.08893009333308e+006	(-2.93186165247060e+001dB,1.72642129085598e+002°)
1.09144033644841e+006	(-2.93665509581303e+001dB,1.72322299363880e+002°)
1.09395636627174e+006	(-2.94145430153556e+001dB,1.72002271970061e+002°)
1.09647819614283e+006	(-2.94625931901189e+001dB,1.71682048099011e+002°)
1.09900583943217e+006	(-2.95107019740258e+001dB,1.71361628976157e+002°)
1.10153930954106e+006	(-2.95588698565089e+001dB,1.71041015857362e+002°)
1.10407861990172e+006	(-2.96070973247669e+001dB,1.70720210028805e+002°)
1.10662378397731e+006	(-2.96553848637109e+001dB,1.70399212806820e+002°)
1.10917481526204e+006	(-2.97037329559102e+001dB,1.70078025537768e+002°)
1.11173172728123e+006	(-2.97521420815464e+001dB,1.69756649597890e+002°)
1.11429453359137e+006	(-2.98006127183475e+001dB,1.69435086393159e+002°)
1.11686324778020e+006	(-2.98491453415412e+001dB,1.69113337359104e+002°)
1.11943788346679e+006	(-2.98977404238059e+001dB,1.68791403960672e+002°)
1.12201845430160e+006	(-2.99463984352137e+001dB,1.68469287692056e+002°)
1.12460497396657e+006	(-2.99951198431689e+001dB,1.68146990076510e+002°)
1.12719745617515e+006	(-3.00439051123699e+001dB,1.67824512666192e+002°)
1.12979591467243e+006	(-3.00927547047515e+001dB,1.67501857041966e+002°)
1.13240036323519e+006	(-3.01416690794320e+001dB,1.67179024813237e+002°)
1.13501081567195e+006	(-3.01906486926503e+001dB,1.66856017617729e+002°)
1.13762728582306e+006	(-3.02396939977384e+001dB,1.66532837121325e+002°)
1.14024978756080e+006	(-3.02888054450494e+001dB,1.66209485017846e+002°)
1.14287833478940e+006	(-3.03379834819093e+001dB,1.65885963028839e+002°)
1.14551294144517e+006	(-3.03872285525807e+001dB,1.65562272903395e+002°)
1.14815362149651e+006	(-3.04365410981875e+001dB,1.65238416417900e+002°)
1.15080038894407e+006	(-3.04859215566919e+001dB,1.64914395375843e+002°)
1.15345325782072e+006	(-3.05353703628178e+001dB,1.64590211607571e+002°)
1.15611224219173e+006	(-3.05848879480240e+001dB,1.64265866970071e+002°)
1.15877735615475e+006	(-3.06344747404415e+001dB,1.63941363346737e+002°)
1.16144861383997e+006	(-3.06841311648295e+001dB,1.63616702647117e+002°)
1.16412602941012e+006	(-3.07338576425171e+001dB,1.63291886806678e+002°)
1.16680961706059e+006	(-3.07836545913825e+001dB,1.62966917786576e+002°)
1.16949939101949e+006	(-3.08335224257627e+001dB,1.62641797573354e+002°)
1.17219536554775e+006	(-3.08834615564525e+001dB,1.62316528178742e+002°)
1.17489755493915e+006	(-3.09334723906183e+001dB,1.61991111639346e+002°)
1.17760597352043e+006	(-3.09835553317776e+001dB,1.61665550016408e+002°)
1.18032063565135e+006	(-3.10337107797388e+001dB,1.61339845395524e+002°)
1.18304155572478e+006	(-3.10839391305662e+001dB,1.61013999886371e+002°)
1.18576874816678e+006	(-3.11342407765285e+001dB,1.60688015622428e+002°)
1.18850222743664e+006	(-3.11846161060515e+001dB,1.60361894760675e+002°)
1.19124200802699e+006	(-3.12350655036845e+001dB,1.60035639481324e+002°)
1.19398810446389e+006	(-3.12855893500465e+001dB,1.59709251987513e+002°)
1.19674053130686e+006	(-3.13361880217921e+001dB,1.59382734505006e+002°)
1.19949930314899e+006	(-3.13868618915624e+001dB,1.59056089281894e+002°)
1.20226443461703e+006	(-3.14376113279469e+001dB,1.58729318588285e+002°)
1.20503594037141e+006	(-3.14884366954408e+001dB,1.58402424715993e+002°)
1.20781383510639e+006	(-3.15393383544090e+001dB,1.58075409978228e+002°)
1.21059813355009e+006	(-3.15903166610402e+001dB,1.57748276709261e+002°)
1.21338885046459e+006	(-3.16413719673075e+001dB,1.57421027264121e+002°)
1.21618600064598e+006	(-3.16925046209407e+001dB,1.57093664018243e+002°)
1.21898959892447e+006	(-3.17437149653700e+001dB,1.56766189367153e+002°)
1.22179966016448e+006	(-3.17950033397112e+001dB,1.56438605726135e+002°)
1.22461619926465e+006	(-3.18463700787047e+001dB,1.56110915529875e+002°)
1.22743923115801e+006	(-3.18978155127026e+001dB,1.55783121232130e+002°)
1.23026877081198e+006	(-3.19493399676216e+001dB,1.55455225305388e+002°)
1.23310483322851e+006	(-3.20009437649013e+001dB,1.55127230240488e+002°)
1.23594743344411e+006	(-3.20526272214927e+001dB,1.54799138546307e+002°)
1.23879658652997e+006	(-3.21043906498047e+001dB,1.54470952749368e+002°)
1.24165230759201e+006	(-3.21562343576783e+001dB,1.54142675393496e+002°)
1.24451461177098e+006	(-3.22081586483616e+001dB,1.53814309039458e+002°)
1.24738351424254e+006	(-3.22601638204666e+001dB,1.53485856264578e+002°)
1.25025903021732e+006	(-3.23122501679541e+001dB,1.53157319662390e+002°)
1.25314117494101e+006	(-3.23644179800961e+001dB,1.52828701842247e+002°)
1.25602996369447e+006	(-3.24166675414376e+001dB,1.52500005428941e+002°)
1.25892541179376e+006	(-3.24689991317979e+001dB,1.52171233062356e+002°)
1.26182753459026e+006	(-3.25214130262146e+001dB,1.51842387397046e+002°)
1.26473634747074e+006	(-3.25739094949315e+001dB,1.51513471101875e+002°)
1.26765186585743e+006	(-3.26264888033704e+001dB,1.51184486859625e+002°)
1.27057410520813e+006	(-3.26791512121113e+001dB,1.50855437366600e+002°)
1.27350308101625e+006	(-3.27318969768668e+001dB,1.50526325332248e+002°)
1.27643880881093e+006	(-3.27847263484536e+001dB,1.50197153478757e+002°)
1.27938130415711e+006	(-3.28376395727828e+001dB,1.49867924540655e+002°)
1.28233058265561e+006	(-3.28906368908250e+001dB,1.49538641264421e+002°)
1.28528665994320e+006	(-3.29437185386075e+001dB,1.49209306408086e+002°)
1.28824955169272e+006	(-3.29968847471795e+001dB,1.48879922740825e+002°)
1.29121927361312e+006	(-3.30501357426013e+001dB,1.48550493042543e+002°)
1.29419584144957e+006	(-3.31034717459302e+001dB,1.48221020103497e+002°)
1.29717927098354e+006	(-3.31568929731982e+001dB,1.47891506723864e+002°)
1.30016957803287e+006	(-3.32103996354017e+001dB,1.47561955713342e+002°)
1.30316677845188e+006	(-3.32639919384805e+001dB,1.47232369890744e+002°)
1.30617088813142e+006	(-3.33176700833134e+001dB,1.46902752083575e+002°)
1.30918192299898e+006	(-3.33714342656994e+001dB,1.46573105127635e+002°)
1.31219989901878e+006	(-3.34252846763471e+001dB,1.46243431866593e+002°)
1.31522483219181e+006	(-3.34792215008649e+001dB,1.45913735151580e+002°)
1.31825673855598e+006	(-3.35332449197522e+001dB,1.45584017840772e+002°)
1.32129563418615e+006	(-3.35873551083878e+001dB,1.45254282798964e+002°)
1.32434153519423e+006	(-3.36415522370248e+001dB,1.44924532897180e+002°)
1.32739445772931e+006	(-3.36958364707840e+001dB,1.44594771012232e+002°)
1.33045441797766e+006	(-3.37502079696422e+001dB,1.44265000026306e+002°)
1.33352143216289e+006	(-3.38046668884365e+001dB,1.43935222826556e+002°)
1.33659551654601e+006	(-3.38592133768525e+001dB,1.43605442304677e+002°)
1.33967668742550e+006	(-3.39138475794279e+001dB,1.43275661356491e+002°)
1.34276496113743e+006	(-3.39685696355423e+001dB,1.42945882881532e+002°)
1.34586035405551e+006	(-3.40233796794170e+001dB,1.42616109782612e+002°)
1.34896288259121e+006	(-3.40782778401246e+001dB,1.42286344965431e+002°)
1.35207256319384e+006	(-3.41332642415853e+001dB,1.41956591338146e+002°)
1.35518941235060e+006	(-3.41883390025530e+001dB,1.41626851810943e+002°)
1.35831344658671e+006	(-3.42435022366449e+001dB,1.41297129295648e+002°)
1.36144468246551e+006	(-3.42987540523240e+001dB,1.40967426705294e+002°)
1.36458313658848e+006	(-3.43540945529096e+001dB,1.40637746953705e+002°)
1.36772882559540e+006	(-3.44095238365850e+001dB,1.40308092955098e+002°)
1.37088176616441e+006	(-3.44650419964042e+001dB,1.39978467623660e+002°)
